"PLOTID","longitude","latitude","SIZEM","SHAPE","FLAGGED","ANALYSES","SAMPLEPOINTS","USERID","BUILTSURFACE","BUILTVEGNONTREE","BUILTTREE","MINING","MUDFLATBEACH","BARRENOTHER","TREEPLANTATIONORCHARD","TREEMANGROVE","TREEOTHER","SHRUB","GRASS","CROP","AQUACULTUREPOND","AQUATICVEGOTHER","WATER","SNOWICE","UNKNOWN","OTHER"
2633,98.2674739,16.05561259,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,95.78076737,22.15300621,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,96.15054668,21.75280855,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,98.35078137,13.9377126,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,95.58154577,23.02984379,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,95.03472439,22.30589071,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,92.48953216,20.94791662,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,99.71719134,21.89669984,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,99.55698619,22.10354358,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,95.93109285,17.54848478,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,97.79612571,15.41709497,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,94.6424227,20.97939284,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,95.9692645,20.79503212,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,96.34600818,18.45679858,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,94.77270412,21.58643424,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,96.03127455,23.17373508,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,94.98446442,22.85447627,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,96.38529261,17.22023276,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,95.67792483,18.54223403,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,94.90086313,16.75258605,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,96.22606682,21.39308031,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,96.01735061,21.58193763,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,98.81033693,19.97665038,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,95.00874812,21.73931874,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,95.1716223,20.72758307,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,95.33919456,17.44506291,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,94.57307048,20.35886163,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,95.79023007,17.87673679,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,95.49189756,23.03434039,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,96.23259938,20.96590303,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,96.09108041,22.5891767,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,97.99367893,16.68513701,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,96.53633156,18.71760155,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,95.46893776,22.66112234,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,95.07058025,21.0693249,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,96.29963311,20.08007225,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,92.30747696,21.21321619,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,95.51917387,21.27167203,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,98.48642905,22.35535334,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,95.28970609,17.54848478,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,96.73237149,24.261913,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,98.07688839,14.3873729,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,95.06162808,20.13852808,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,95.90054428,17.19325314,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,96.58992261,17.93968924,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,96.37919125,18.45679858,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,92.96363219,20.35436503,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,96.05308977,23.10178944,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,95.96867456,19.68437118,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,98.73030634,12.64269095,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,94.48303735,21.50549538,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,94.80224912,16.75258605,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,94.54989533,20.51624273,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,95.4718388,21.40657012,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,96.46296825,17.33264784,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,95.131513,20.04859602,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,95.2884142,24.00560663,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,97.72834427,16.38386461,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,94.67184066,20.08007225,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,96.92328093,17.83177076,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,94.97245893,22.36434655,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,95.74167233,21.8292508,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,97.58364015,16.87399433,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,95.71634324,17.33714444,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,95.73155481,17.1303007,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,96.13862259,21.11878753,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,95.42649277,17.05835506,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,96.09338803,17.22922597,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,96.47308504,16.8155385,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,95.40351458,20.71409326,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,95.84127599,20.35436503,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,96.58433381,17.75532851,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,96.77607598,18.11505675,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,96.92692052,20.29590919,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,97.31979302,24.4103009,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,95.17778083,22.42280239,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,95.81995057,17.35513085,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,98.01497148,23.99211682,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,97.54377651,22.75555101,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,95.81107784,22.4452854,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,97.32579808,16.80204869,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,96.44343006,25.30962149,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,95.96826361,21.59542744,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,98.16128492,14.22999179,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,94.67338222,19.45504443,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,95.33873592,16.81104189,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,95.1489383,17.74633531,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,97.81485476,21.92817606,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,96.8832361,21.50999199,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,95.04853711,20.89845398,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,96.642308,16.80654529,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,97.61967828,20.98838604,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,95.54226473,20.21946694,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,96.56153937,18.45230197,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,95.3783121,22.92192532,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,95.4120486,18.53324083,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,96.18462854,21.05583509,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,96.71415423,20.67362384,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,94.90743972,20.65114082,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,94.517197,21.89669984,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,95.97017636,20.80402532,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,95.38956737,16.85600792,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,94.91522088,21.35261088,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,95.81944626,20.29590919,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,95.00241477,17.38660707,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,94.73371695,16.37487141,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,94.7896791,16.89647735,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,95.4381533,20.20597713,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,94.71989946,16.9819128,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,98.11768297,16.73459964,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,97.11842024,24.88244421,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,95.52658743,19.8552421,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,98.87682075,11.40162853,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,96.34410072,18.47028839,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,95.88919083,20.83550154,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,95.28395919,16.99090601,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,98.01375979,23.77627988,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,97.40622552,24.69358688,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,95.26215286,22.67910876,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,95.63316866,17.96217225,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,98.58740715,13.96019561,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,96.13297473,21.50099878,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,95.37471388,18.06109752,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,96.73379757,25.14324718,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,96.17611033,21.47851577,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,95.6464762,22.11253678,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,96.50780215,16.85600792,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,95.2894683,26.30337074,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,95.43425275,18.20498881,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,95.53886317,19.68437118,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,96.08745019,19.33813276,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,96.10416155,22.40481598,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,96.41252873,19.31564974,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,95.38219688,18.08358053,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,92.85440202,20.18799072,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,95.09818197,18.31740388,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,96.42431096,19.05934337,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,95.91472944,21.89220324,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,95.73179414,21.12328413,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,95.72742782,20.85348795,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,95.55179453,19.62591535,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,95.91539926,20.51174613,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,96.13733543,21.72582893,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,98.68339131,22.8949457,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,95.08921245,18.10156694,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,95.47033339,19.20323467,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,96.59557402,17.01788563,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,95.38953999,19.94517416,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,96.72922723,20.81751513,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,94.37629626,16.28493935,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,96.22984593,20.07557564,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,94.58344444,21.62240706,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,95.84775533,20.70959666,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,94.93774989,22.83648986,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,96.33007634,16.99540261,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,95.73906881,18.07009072,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,98.92366998,12.15705783,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,95.19189741,21.12328413,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,95.36957857,22.31938052,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,97.23905299,24.22144357,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,95.86572369,20.93442681,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,98.92182913,12.28745931,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,95.35049156,19.03686036,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,95.44749551,18.67263552,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,96.8311906,17.68787947,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,96.47016981,18.17800919,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,94.92220478,20.28691598,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,96.19897002,22.27441449,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,98.93862844,19.89121492,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,98.79169443,11.46008437,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,94.90300106,16.86949773,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,96.61066482,18.20948541,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,95.84390985,17.56197459,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,97.93682897,16.38836121,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,94.86274039,16.5142661,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,94.94816267,17.40009688,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,94.49988891,20.0171198,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,95.11870125,18.16451938,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,99.22344809,20.53422914,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,97.77286543,16.70312342,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,95.25241031,23.47950408,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,94.82267301,24.19446395,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,97.56155708,28.41227753,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,97.53705204,27.92664441,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,97.50094402,28.38529791,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,97.67456104,28.26838624,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,97.55238404,28.31335227,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,95.8507971,16.57721854,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,97.48993214,28.29536586,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,97.54305089,28.40328433,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,93.10785169,20.06658244,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,98.04150758,28.08402552,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,97.50629355,28.40778093,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,97.97084519,28.01207987,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,97.44027942,28.17395758,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,97.68656202,28.23691002,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,97.86177926,27.97610705,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,94.73823082,16.08259221,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,97.52991124,28.41677414,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,97.80144593,28.29536586,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,93.14662007,20.03510622,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,97.72611785,28.40778093,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,96.29161372,16.48278988,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,97.70224978,28.28187605,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,97.55535284,28.11550174,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,95.58041249,15.86675527,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,97.48949827,28.22791681,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,98.03047265,28.11100513,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,95.90060702,16.77956567,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,97.57792228,28.31335227,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,97.71540496,28.26838624,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,94.90630909,20.14302469,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,97.54213499,28.12899155,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,97.76257603,28.38080131,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,97.52095044,28.34033189,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
